FHLBank,FIPSStateCode,FIPSCountyCode,Income,Purpose,Term,First,BoAge,Occup,Rate,Amount,BoCreditScore,PropType
Atlanta,12,87,117720,2,360,2,65,1,0.035,529000,4,PT01
Atlanta,51,683,120504,1,360,2,45,1,0.035,418250,5,PT01
Atlanta,51,59,151632,2,360,2,46,1,0.0363,470300,5,PT07
Atlanta,6,81,264936,2,360,2,46,1,0.035,522100,5,PT01
Atlanta,51,59,205212,1,360,2,50,1,0.0363,520950,5,PT01
Atlanta,51,59,111972,1,360,2,32,1,0.0325,439025,5,PT07
Atlanta,51,510,117696,1,360,1,33,1,0.0338,564950,5,PT01
Atlanta,24,21,189996,1,360,2,40,1,0.035,515000,4,PT01
Atlanta,53,33,153612,2,360,2,50,1,0.035,486000,4,PT07
Atlanta,51,59,227028,1,360,2,51,1,0.0325,618007,5,PT07
Atlanta,51,179,226368,2,360,2,60,1,0.0338,614500,4,PT07
Atlanta,51,59,234660,1,360,2,54,1,0.0325,576000,5,PT01
Atlanta,51,179,137724,1,360,1,61,1,0.0338,510000,5,PT07
Atlanta,51,59,182292,1,360,1,36,1,0.0325,572040,4,PT01
Atlanta,51,600,177288,1,360,2,48,1,0.035,625500,5,PT01
Atlanta,51,153,166812,2,360,2,62,1,0.035,430400,4,PT01
Atlanta,11,1,141744,1,360,1,47,1,0.0325,566932,1,PT01
Atlanta,24,31,81192,1,360,1,53,1,0.0325,434137,3,PT01
Atlanta,25,9,208884,1,360,1,53,1,0.0363,447300,5,PT01
Atlanta,51,107,100728,1,360,1,29,1,0.0325,444352,5,PT07
Atlanta,51,59,200988,1,360,2,52,1,0.0338,500000,5,PT01
Atlanta,51,59,119340,1,360,2,46,1,0.035,479900,5,PT07
Atlanta,24,3,117660,2,360,2,38,1,0.0338,444650,5,PT01
Atlanta,24,31,99564,1,360,1,36,1,0.0363,480000,5,PT01
Atlanta,51,153,207168,2,360,2,45,1,0.0363,443300,4,PT07
Atlanta,51,59,297792,2,360,2,57,1,0.035,475000,5,PT07
Atlanta,51,59,80628,1,360,1,43,1,0.035,418800,5,PT07
Atlanta,51,59,229056,1,360,1,37,1,0.0338,499900,5,PT01
Atlanta,24,31,154236,1,360,2,60,1,0.0363,580000,3,PT01
Atlanta,51,153,127908,2,360,2,73,1,0.0325,464000,5,PT07
Atlanta,51,153,141192,1,360,2,51,1,0.035,536000,5,PT07
Atlanta,36,59,151596,1,360,1,33,1,0.0363,625500,5,PT01
Atlanta,25,17,161496,2,360,2,58,1,0.0325,492450,5,PT01
Atlanta,6,59,150012,1,360,1,35,1,0.035,589400,4,PT01
Atlanta,51,153,127044,1,360,2,65,1,0.0325,625000,5,PT01
Atlanta,51,510,114480,1,360,2,42,1,0.0325,562950,5,PT01
Atlanta,51,153,160092,2,360,2,45,1,0.035,547000,5,PT07
Atlanta,51,59,326244,1,360,1,50,1,0.035,625500,5,PT07
Atlanta,24,25,95820,2,360,2,45,1,0.035,434664,4,PT01
Atlanta,51,59,185592,1,360,2,50,1,0.0338,555000,4,PT01
Atlanta,51,153,151680,1,360,1,50,1,0.0325,525000,5,PT07
Atlanta,51,59,180828,1,360,2,50,1,0.035,583200,5,PT07
Atlanta,51,153,174828,1,360,2,50,1,0.0338,625000,5,PT07
Atlanta,51,13,178668,1,360,2,55,1,0.035,625000,4,PT11
Atlanta,24,3,86040,1,360,2,45,1,0.0325,448250,3,PT11
Atlanta,6,59,232296,2,360,2,51,1,0.0325,514000,4,PT11
Atlanta,8,41,194796,2,180,2,50,1,0.0288,398000,4,PT01
Atlanta,51,59,173028,2,180,2,54,1,0.0288,331065,2,PT01
Atlanta,13,161,84732,1,180,2,41,1,0.0275,177676,2,PT01
Atlanta,29,37,138900,2,180,2,42,1,0.0288,172000,5,PT07
Atlanta,48,27,82284,2,180,2,46,1,0.0275,57500,4,PT01
Atlanta,45,45,120204,2,180,2,65,1,0.0275,160000,4,PT01
Atlanta,29,47,125064,2,180,2,49,1,0.0275,126000,3,PT01
Atlanta,39,43,75744,1,180,2,30,1,0.0275,163922,5,PT01
Atlanta,48,201,286560,1,180,2,62,1,0.0288,300000,5,PT07
Atlanta,13,89,61800,2,180,2,53,1,0.03,127975,4,PT07
Atlanta,35,35,208716,2,180,2,49,1,0.0275,202000,5,PT01
Atlanta,53,11,159840,2,180,2,46,1,0.03,289500,5,PT07
Atlanta,53,41,188544,2,180,2,63,1,0.0275,114000,5,PT01
Atlanta,12,5,159108,2,180,2,45,1,0.0288,160000,5,PT01
Atlanta,20,173,153384,1,180,1,27,1,0.0288,175554,5,PT07
Atlanta,37,85,76344,2,180,2,57,1,0.0288,141500,5,PT01
Atlanta,8,41,149784,2,180,2,47,1,0.0275,249500,5,PT01
Atlanta,51,59,173772,2,180,2,53,1,0.0288,353439,5,PT07
Atlanta,48,39,324852,1,180,2,50,1,0.0275,345000,5,PT01
Atlanta,45,85,90000,2,180,2,51,1,0.03,242300,5,PT01
Atlanta,53,33,138792,2,180,2,45,1,0.0275,377000,5,PT07
Atlanta,37,51,74016,2,180,2,45,1,0.0288,75100,5,PT01
Atlanta,4,13,233136,2,180,2,56,1,0.0275,200000,5,PT07
Atlanta,23,13,81408,2,360,2,36,1,0.0325,375000,4,PT01
Atlanta,16,27,146112,2,360,2,41,1,0.0325,317500,5,PT01
Atlanta,19,153,82752,2,360,2,48,1,0.0325,113500,4,PT01
Atlanta,1,117,95676,1,360,1,54,1,0.0325,212640,4,PT07
Atlanta,45,45,118356,1,360,1,43,1,0.0338,310500,4,PT07
Atlanta,24,31,137592,2,360,2,58,1,0.0325,280374,4,PT01
Atlanta,51,121,47136,1,360,1,54,1,0.0338,149751,4,PT01
Atlanta,51,179,139500,1,360,1,54,1,0.0325,337095,5,PT01
Atlanta,53,53,32184,2,360,2,64,1,0.035,77500,5,PT07
Atlanta,8,41,115632,2,360,2,51,1,0.0325,266800,5,PT01
Atlanta,12,69,112164,1,360,2,72,1,0.0338,241406,5,PT07
Atlanta,42,105,85368,1,360,1,52,1,0.0338,142448,5,PT01
Atlanta,37,51,205656,1,360,2,48,1,0.0338,153900,5,PT01
Atlanta,24,21,109992,1,360,1,36,1,0.0338,309402,4,PT07
Atlanta,48,141,73656,1,360,2,56,1,0.0325,159900,5,PT01
Atlanta,31,65,48336,1,360,1,62,1,0.0338,25537,3,PT01
Atlanta,51,107,205440,2,360,2,43,1,0.0325,383800,3,PT07
Atlanta,32,3,89940,1,360,1,51,1,0.0325,245000,5,PT01
Atlanta,51,59,82908,2,360,2,66,1,0.0325,166125,5,PT07
Atlanta,51,127,185016,1,360,2,54,1,0.0325,410000,5,PT01
Atlanta,1,89,111096,2,360,2,48,1,0.0325,375000,5,PT07
Atlanta,12,35,90048,1,360,2,51,1,0.0338,268000,5,PT01
Atlanta,1,89,185340,2,360,2,52,1,0.0325,320000,5,PT07
Atlanta,29,37,39216,1,360,2,32,1,0.0325,184000,5,PT01
Atlanta,37,25,54588,1,360,1,38,1,0.0325,198790,4,PT07
Atlanta,48,27,72120,1,360,1,31,1,0.0325,128500,4,PT01
Atlanta,48,465,118800,1,360,2,35,1,0.0325,279125,5,PT01
Atlanta,8,41,146388,1,360,1,38,1,0.0325,193063,4,PT01
Atlanta,12,131,71100,2,360,2,66,1,0.0325,137000,5,PT01
Atlanta,1,67,71112,1,360,2,63,1,0.0325,232500,5,PT01
Atlanta,39,113,214056,2,360,2,60,1,0.0325,99000,5,PT01
Atlanta,12,69,81000,1,360,2,79,1,0.0325,154757,5,PT07
Atlanta,24,25,82260,1,360,2,34,1,0.0325,303631,5,PT07
Atlanta,49,49,103800,2,360,2,44,1,0.0338,381900,5,PT01
Atlanta,13,123,79068,2,360,2,72,1,0.0325,218000,5,PT01
Atlanta,48,439,135012,1,360,2,48,1,0.0325,307546,5,PT01
Atlanta,27,101,60564,1,360,1,31,1,0.0338,119000,3,PT01
Atlanta,37,51,200892,2,360,2,51,1,0.0325,234250,3,PT01
Atlanta,6,1,129828,2,360,2,59,1,0.0338,301342,2,PT11
Atlanta,39,89,113496,1,360,2,45,1,0.0325,290106,5,PT07
Atlanta,32,3,143988,1,360,2,70,1,0.0325,417000,4,PT07
Atlanta,51,510,100500,1,360,2,81,1,0.0325,365000,5,PT11
Atlanta,12,57,140196,1,360,2,47,1,0.0325,347130,5,PT01
Atlanta,49,57,96252,2,360,2,48,1,0.0325,380000,5,PT07
Atlanta,37,127,69816,2,360,2,63,1,0.035,285202,5,PT07
Atlanta,31,153,117288,1,360,1,34,1,0.0325,224627,2,PT01
Atlanta,20,173,111756,1,360,2,78,1,0.0325,339898,5,PT07
Atlanta,24,27,369480,2,360,2,60,1,0.0325,405000,4,PT11
Atlanta,37,51,49968,1,360,1,31,1,0.0325,103120,3,PT01
Atlanta,48,439,124992,2,360,2,38,1,0.0325,109498,5,PT07
Atlanta,12,57,124392,2,360,2,44,1,0.0325,415316,5,PT01
Atlanta,42,3,105108,1,360,2,46,1,0.0325,196270,5,PT01
Atlanta,10,1,142728,2,360,2,53,1,0.0325,384000,5,PT01
Atlanta,48,187,105480,1,360,1,62,1,0.0338,259283,5,PT07
Atlanta,24,33,184764,1,360,2,54,1,0.0325,455000,4,PT07
Atlanta,51,177,161772,2,360,2,45,1,0.0325,475000,5,PT07
Atlanta,24,21,224712,1,360,1,45,1,0.0338,526050,3,PT07
Atlanta,51,59,300600,1,360,2,58,1,0.0325,551306,5,PT07
Atlanta,51,153,185496,1,360,1,30,1,0.0338,444352,3,PT07
Atlanta,51,153,245940,2,360,2,50,1,0.0325,623000,5,PT07
Atlanta,51,153,209880,1,360,2,59,1,0.0363,566050,4,PT07
Atlanta,51,177,242364,2,360,2,49,1,0.035,519500,5,PT07
Atlanta,24,33,164532,1,360,1,52,1,0.0338,625500,3,PT07
Atlanta,51,177,125496,1,360,2,44,1,0.0325,574000,4,PT07
Atlanta,51,59,163968,2,360,2,56,1,0.0325,534000,5,PT01
Atlanta,51,59,262872,2,360,2,48,1,0.035,611725,5,PT01
Atlanta,53,53,188004,1,360,2,56,1,0.035,507150,4,PT07
Atlanta,51,13,194568,1,360,2,32,1,0.0325,619800,5,PT01
Atlanta,51,59,139344,1,360,2,41,1,0.0363,611500,5,PT07
Atlanta,51,600,146556,1,360,1,45,1,0.0363,625000,5,PT01
Atlanta,51,59,201996,2,360,2,31,1,0.0325,584910,5,PT07
Atlanta,51,59,177444,1,360,2,49,1,0.0338,618107,5,PT07
Atlanta,11,1,180432,2,360,2,61,1,0.0325,611000,5,PT01
Atlanta,51,153,132600,1,360,2,61,1,0.0325,486000,5,PT01
Atlanta,24,35,154740,1,360,1,35,1,0.0325,515857,5,PT07
Atlanta,13,245,106632,2,180,2,53,1,0.0275,127650,5,PT01
Atlanta,40,109,116904,2,180,2,54,1,0.0275,153600,4,PT01
Atlanta,12,91,89340,2,180,2,35,1,0.0275,62410,4,PT01
Atlanta,24,3,210996,2,180,2,52,1,0.0275,268725,5,PT01
Atlanta,36,45,108660,2,180,2,42,1,0.0288,136000,5,PT01
Atlanta,51,59,113196,2,180,2,68,1,0.0288,410600,5,PT01
Atlanta,55,81,106512,1,180,1,46,1,0.0288,202500,5,PT01
Atlanta,48,439,129156,2,180,2,48,1,0.0275,180400,4,PT07
Atlanta,12,99,104784,1,180,1,53,1,0.0275,358546,5,PT07
Atlanta,6,65,288984,2,180,2,58,1,0.0275,402000,5,PT07
Atlanta,4,13,87924,2,180,2,34,1,0.0275,155775,4,PT01
Atlanta,1,89,83280,2,180,2,41,1,0.03,155433,5,PT01
Atlanta,8,41,119088,1,360,2,69,1,0.0338,300000,5,PT07
Atlanta,6,37,89400,2,360,2,46,1,0.0325,334991,2,PT11
Atlanta,34,35,86856,1,360,1,40,1,0.0338,229837,4,PT01
Atlanta,48,113,66792,1,360,1,53,1,0.0325,168547,4,PT01
Atlanta,51,59,264696,2,360,2,55,1,0.0325,349100,5,PT07
Atlanta,12,9,26820,1,360,1,73,1,0.0338,102400,4,PT01
Atlanta,22,103,77340,1,360,2,40,1,0.0325,184803,5,PT01
Atlanta,37,141,105648,1,360,2,46,1,0.0338,339900,5,PT07
Atlanta,23,21,72276,2,360,2,48,1,0.0338,254000,3,PT01
Atlanta,51,33,98568,1,360,1,54,1,0.0338,235000,4,PT07
Atlanta,51,63,74868,1,360,1,40,1,0.0338,196128,4,PT01
Atlanta,13,151,116436,1,360,2,67,1,0.0338,402766,5,PT07
Atlanta,51,13,157128,2,360,2,56,1,0.0325,364934,3,PT11
Atlanta,32,3,80016,1,360,2,55,1,0.035,337881,5,PT07
Atlanta,39,133,97488,2,360,2,66,1,0.0338,255000,3,PT07
Atlanta,51,510,96984,2,360,2,58,1,0.0325,260000,4,PT07
Atlanta,1,97,74196,1,360,2,42,1,0.0338,120000,5,PT01
Atlanta,40,109,144396,1,360,1,35,1,0.0338,247000,5,PT07
Atlanta,13,113,72000,2,360,2,45,1,0.0325,158000,3,PT01
Atlanta,51,700,260220,2,360,2,50,1,0.0338,302000,4,PT07
Atlanta,24,5,110448,1,360,1,48,1,0.0325,336758,2,PT07
Atlanta,6,65,113904,1,360,2,67,1,0.0338,299067,5,PT07
Atlanta,24,31,123420,2,360,2,43,1,0.0338,288063,5,PT07
Atlanta,20,15,67164,1,360,1,33,1,0.0338,234945,4,PT07
Atlanta,37,51,47580,2,360,2,59,1,0.0325,187450,5,PT01
Atlanta,12,95,90504,2,180,2,63,1,0.0288,137000,4,PT07
Atlanta,48,139,63504,1,360,2,49,1,0.03,239900,5,PT01
Atlanta,37,51,48300,2,360,2,61,1,0.0313,43800,5,PT01
Atlanta,12,86,92472,2,360,2,32,1,0.03,354925,3,PT01
Atlanta,53,5,243756,1,360,2,53,1,0.03,416250,5,PT07
Atlanta,48,29,130920,2,360,2,61,1,0.0313,300000,5,PT07
Atlanta,48,113,38088,2,180,2,61,1,0.025,97786,5,PT01
Atlanta,66,10,137736,2,180,2,48,1,0.0263,347400,4,PT01
Atlanta,6,101,136044,1,180,1,56,1,0.025,224900,5,PT01
Atlanta,37,69,52116,2,180,2,47,1,0.0263,125000,5,PT07
Atlanta,12,21,153876,2,180,2,71,1,0.025,217150,5,PT07
Atlanta,51,153,160440,2,180,2,61,1,0.0263,222687,5,PT07
Atlanta,4,27,157440,1,180,2,50,1,0.025,397775,5,PT01
Atlanta,51,59,287424,2,360,2,49,1,0.0325,476300,5,PT07
Atlanta,51,153,176928,2,360,2,59,1,0.0325,625500,5,PT07
Atlanta,66,10,144888,1,360,2,39,1,0.0338,471040,4,PT01
Atlanta,8,39,298056,1,360,2,41,1,0.0338,420000,5,PT01
Atlanta,24,17,220380,2,360,2,43,1,0.0325,425000,3,PT01
Atlanta,66,10,104268,1,360,1,68,1,0.0325,456101,4,PT01
Atlanta,6,85,195324,1,360,1,35,1,0.035,623115,4,PT11
Atlanta,51,153,219420,2,360,2,60,1,0.0338,464500,4,PT07
Atlanta,51,59,169788,2,360,2,49,1,0.0338,495000,4,PT01
Atlanta,51,153,132648,1,360,1,44,1,0.0325,531995,5,PT07
Atlanta,24,33,146268,1,360,1,53,1,0.0338,465000,5,PT07
Atlanta,6,53,309672,2,360,2,59,1,0.0325,502000,5,PT01
Atlanta,66,10,128280,2,360,2,35,1,0.0338,425000,5,PT01
Atlanta,51,59,112716,1,360,1,32,1,0.0325,500535,4,PT01
Atlanta,24,9,105864,1,360,1,35,1,0.0325,425000,5,PT01
Atlanta,51,59,94140,2,360,2,62,1,0.0325,490000,5,PT01
Atlanta,51,107,403152,2,360,2,40,1,0.0325,526000,5,PT07
Atlanta,51,41,43524,1,360,1,63,1,0.0325,118750,4,PT01
Atlanta,39,165,119292,1,360,2,31,1,0.0338,346050,5,PT07
Atlanta,1,125,242412,1,360,2,42,1,0.0338,164500,4,PT07
Atlanta,4,13,40344,2,360,2,34,1,0.0338,263000,4,PT07
Atlanta,37,93,104364,2,360,2,45,1,0.0325,295000,5,PT07
Atlanta,12,81,75000,1,360,1,39,1,0.0325,286020,5,PT07
Atlanta,28,59,135648,1,360,1,37,1,0.0338,203250,5,PT01
Atlanta,20,173,50520,1,360,1,26,1,0.0325,135757,2,PT01
Atlanta,66,10,72456,2,360,2,45,1,0.0338,260350,4,PT01
Atlanta,35,1,56172,2,360,2,58,1,0.0325,55000,4,PT01
Atlanta,66,10,96348,1,360,1,52,1,0.0338,304735,5,PT07
Atlanta,40,143,33576,1,360,1,45,1,0.0325,175000,2,PT01
Atlanta,12,31,133800,1,360,2,45,1,0.0338,386000,5,PT07
Atlanta,39,153,151848,1,360,1,45,1,0.0338,319500,5,PT07
Atlanta,31,153,182988,1,360,1,43,1,0.0325,300000,5,PT01
Atlanta,66,10,72996,2,360,2,54,1,0.0338,322000,2,PT01
Atlanta,24,3,73764,1,360,1,23,1,0.0325,265487,5,PT07
Atlanta,51,59,128112,1,360,1,37,1,0.0338,550588,5,PT07
Atlanta,51,59,125316,1,360,1,36,1,0.0325,573728,5,PT07
Atlanta,66,10,69720,1,360,1,30,1,0.035,320000,5,PT01
Atlanta,37,19,47316,1,360,1,52,1,0.0338,173144,3,PT07
Atlanta,42,3,63384,1,360,2,32,1,0.0325,268476,5,PT01
Atlanta,12,9,80208,1,360,2,55,1,0.0325,280000,5,PT07
Atlanta,18,127,133392,1,360,2,65,1,0.0325,239900,5,PT07
Atlanta,12,21,126456,1,360,2,68,1,0.035,160000,5,PT11
Atlanta,12,95,117804,1,360,2,44,1,0.0338,416931,2,PT01
Atlanta,24,33,143316,1,360,2,51,1,0.0338,400000,5,PT01
Atlanta,29,101,78744,1,360,1,32,1,0.0325,225000,4,PT01
Atlanta,13,51,280848,1,360,2,69,1,0.0325,357736,5,PT07
Atlanta,36,67,101496,1,360,2,43,1,0.035,199192,5,PT01
Atlanta,12,19,132516,1,360,1,57,1,0.0338,214515,5,PT07
Atlanta,45,79,77652,2,360,2,63,1,0.0325,277650,5,PT07
Atlanta,12,71,144288,2,360,2,57,1,0.0338,348000,5,PT01
Atlanta,24,3,66564,1,360,1,41,1,0.035,292500,4,PT01
Atlanta,37,49,136200,1,360,2,69,1,0.0338,231392,5,PT07
Atlanta,51,59,315012,2,360,2,53,1,0.0325,186270,5,PT07
Atlanta,31,55,108264,1,360,2,30,1,0.0325,180500,5,PT07
Atlanta,12,57,192444,2,360,2,43,1,0.0325,264800,4,PT07
Atlanta,5,119,56640,2,180,2,37,1,0.0288,103000,5,PT01
Atlanta,66,10,98124,1,180,2,41,1,0.0288,320000,4,PT01
Atlanta,31,153,71976,2,180,2,57,1,0.0288,60300,5,PT01
Atlanta,12,111,78108,2,180,2,45,1,0.0288,168359,4,PT01
Atlanta,37,119,217992,2,180,2,51,1,0.0275,216000,4,PT07
Atlanta,1,81,169632,2,180,2,62,1,0.0288,99300,5,PT01
Atlanta,51,59,225972,1,180,2,51,1,0.0275,235000,5,PT07
Atlanta,17,43,209832,1,180,2,53,1,0.0275,333000,5,PT01
Atlanta,47,93,51828,2,180,2,76,1,0.0288,126000,5,PT01
Atlanta,1,81,88200,2,180,2,62,1,0.0275,223110,5,PT01
Atlanta,48,27,69912,1,180,1,62,1,0.0275,166000,5,PT01
Atlanta,51,107,200640,2,180,2,40,1,0.0275,192000,4,PT11
Atlanta,13,67,96576,2,180,2,49,1,0.0275,271000,5,PT07
Atlanta,1,73,59580,2,180,2,66,1,0.0288,70000,3,PT01
Atlanta,18,21,77964,1,180,1,35,1,0.0288,107741,2,PT01
Atlanta,1,83,290952,2,180,2,51,1,0.0275,190000,5,PT07
Atlanta,37,85,41772,1,180,2,63,1,0.0275,100000,5,PT01
Atlanta,18,3,218952,2,360,2,44,1,0.0313,367000,5,PT07
Atlanta,12,17,67464,1,360,1,51,1,0.0313,215000,4,PT07
Atlanta,51,137,258168,1,360,1,60,1,0.0313,410000,4,PT07
Atlanta,11,1,104424,1,360,2,39,1,0.0338,418815,4,PT01
Atlanta,51,153,233316,1,360,2,62,1,0.0325,625000,5,PT07
Atlanta,51,510,175092,1,360,2,51,1,0.035,579500,5,PT01
Atlanta,24,27,168900,2,360,2,62,1,0.035,450000,4,PT07
Atlanta,51,153,84288,1,360,1,26,1,0.0325,217579,4,PT11
Atlanta,37,81,15900,1,360,1,64,1,0.035,65000,5,PT01
Atlanta,51,153,165924,1,360,2,53,1,0.0325,338500,3,PT01
Atlanta,47,1,235764,1,360,1,55,1,0.0338,415000,5,PT07
Atlanta,21,49,159384,1,360,2,47,1,0.0338,299570,5,PT01
Atlanta,31,109,83772,1,360,2,41,1,0.0325,224500,5,PT01
Atlanta,39,139,114972,1,360,2,49,1,0.0338,263415,5,PT01
Atlanta,36,55,180540,1,360,2,59,1,0.0325,287043,5,PT01
Atlanta,32,3,99012,1,360,1,34,1,0.0325,383636,5,PT07
Atlanta,48,29,214740,1,360,2,53,1,0.0338,350000,5,PT07
Atlanta,66,10,59388,1,360,1,37,1,0.0325,224256,3,PT11
Atlanta,6,29,65064,1,360,2,33,1,0.0325,209587,5,PT01
Atlanta,36,45,86064,1,360,1,26,1,0.0338,186423,3,PT01
Atlanta,51,59,127248,2,360,2,61,1,0.0325,417000,5,PT07
Atlanta,13,245,89136,1,360,1,38,1,0.0338,60750,3,PT01
Atlanta,51,179,79296,1,360,1,26,1,0.0338,300321,5,PT07
Atlanta,66,10,37536,1,360,2,28,1,0.0338,163000,5,PT11
Atlanta,45,15,91536,1,360,2,72,1,0.0325,294050,5,PT07
Atlanta,12,99,116136,1,360,2,37,1,0.0325,390990,4,PT07
Atlanta,6,83,79092,1,360,1,39,1,0.0338,395000,5,PT01
Atlanta,13,217,79536,1,360,2,60,1,0.035,417000,5,PT01
Atlanta,53,29,94152,1,360,2,84,1,0.0338,300000,5,PT01
Atlanta,12,5,170196,1,360,2,51,1,0.0338,377852,5,PT07
Atlanta,9,7,72996,1,360,1,33,1,0.0338,139000,5,PT01
Atlanta,48,441,86964,1,360,1,28,1,0.0338,219000,5,PT07
Atlanta,66,10,85740,1,360,2,30,1,0.035,451421,3,PT01
Atlanta,51,153,108108,1,360,2,41,1,0.0325,483500,4,PT07
Atlanta,66,10,167868,2,360,2,29,1,0.0325,480345,4,PT01
Atlanta,24,33,262380,2,360,2,55,1,0.0338,545600,5,PT07
Atlanta,51,179,148164,1,360,2,64,1,0.035,521900,5,PT07
Atlanta,51,59,254736,1,360,2,39,1,0.0338,592312,5,PT07
Atlanta,51,59,115224,1,360,1,23,1,0.035,429030,1,PT07
Atlanta,51,153,147336,2,360,2,42,1,0.0338,498499,5,PT07
Atlanta,51,59,199992,1,360,1,43,1,0.0338,475076,3,PT07
Atlanta,51,107,123612,1,360,2,75,1,0.035,480000,5,PT07
Atlanta,48,29,114756,1,180,2,37,1,0.0275,416962,5,PT07
Atlanta,24,25,252288,2,180,2,44,1,0.0288,497000,5,PT07
Atlanta,24,33,191448,2,180,2,51,1,0.0275,467325,4,PT07
Atlanta,51,13,165456,1,180,1,47,1,0.0275,484000,4,PT11
Atlanta,24,33,173856,2,360,2,58,1,0.0325,440000,4,PT01
Atlanta,51,59,132084,1,360,1,50,1,0.0325,625481,5,PT07
Atlanta,6,97,95088,1,360,1,41,1,0.0325,535000,2,PT01
Atlanta,48,141,81744,1,180,2,61,1,0.0288,185000,5,PT01
Atlanta,12,91,46176,1,180,1,71,1,0.0275,150000,5,PT01
Atlanta,48,141,147924,1,180,1,35,1,0.0288,306448,5,PT07
Atlanta,24,33,157860,2,180,2,59,1,0.0275,250000,5,PT07
Atlanta,51,153,243096,2,180,2,53,1,0.0275,388000,5,PT07
Atlanta,13,73,144564,2,180,2,54,1,0.0275,189000,4,PT01
Atlanta,37,119,110664,1,360,2,68,1,0.0325,175000,4,PT07
Atlanta,37,51,74748,1,360,2,37,1,0.035,192000,2,PT01
Atlanta,66,10,93528,2,360,2,60,1,0.0338,350000,4,PT01
Atlanta,51,153,263508,2,360,2,61,1,0.0325,417000,3,PT07
Atlanta,24,33,228624,1,360,2,50,1,0.0325,385000,4,PT07
Atlanta,37,51,228468,1,360,2,62,1,0.0325,373000,5,PT07
Atlanta,12,57,84300,2,360,2,42,1,0.0325,220245,5,PT07
Atlanta,12,119,219420,1,360,2,67,1,0.0325,322750,5,PT07
Atlanta,6,73,112044,2,360,2,69,1,0.0338,320000,5,PT11
Atlanta,12,127,36936,1,360,2,69,1,0.0338,160000,5,PT01
Atlanta,24,27,63948,1,360,1,29,1,0.035,255375,5,PT07
Atlanta,66,10,156900,2,360,2,51,1,0.0325,288000,2,PT01
Atlanta,48,29,277920,2,360,2,32,1,0.0338,355868,5,PT07
Atlanta,13,67,69216,1,360,2,62,1,0.0325,288990,5,PT07
Atlanta,47,25,124992,1,360,2,48,1,0.0325,297618,5,PT01
Atlanta,51,179,93252,1,360,1,28,1,0.0338,321772,5,PT07
Atlanta,29,99,59856,2,360,2,57,1,0.0325,180000,3,PT01
Atlanta,66,10,80472,1,360,1,37,1,0.035,287043,5,PT01
Atlanta,48,157,77520,1,360,2,28,1,0.0338,327901,3,PT07
Atlanta,12,61,46440,1,360,1,62,1,0.0325,134838,5,PT07
Atlanta,66,10,159324,1,360,2,54,1,0.0338,316460,5,PT01
Atlanta,37,119,57000,1,360,1,34,1,0.0338,252950,5,PT01
Atlanta,8,35,135096,1,360,2,47,1,0.035,325000,5,PT07
Atlanta,66,10,72060,2,360,2,66,1,0.0338,237000,2,PT01
Atlanta,48,439,99984,1,360,2,45,1,0.035,210093,5,PT07
Atlanta,66,10,56352,2,360,2,64,1,0.035,188700,3,PT01
Atlanta,66,10,65028,1,360,1,25,1,0.035,270084,4,PT01
Atlanta,48,281,93816,2,360,2,47,1,0.0325,93500,2,PT01
Atlanta,66,10,203556,1,360,2,45,1,0.0338,499000,5,PT01
Atlanta,66,10,61476,2,180,2,59,1,0.0275,170700,4,PT01
Atlanta,12,21,146292,1,180,2,68,1,0.0288,143066,4,PT07
Atlanta,51,69,111336,1,180,2,68,1,0.0275,155000,5,PT01
Atlanta,37,85,88920,2,180,2,43,1,0.0275,112560,4,PT01
Atlanta,5,51,88452,2,180,2,58,1,0.0275,89467,4,PT01
Atlanta,34,29,120396,2,180,2,54,1,0.0275,305000,5,PT01
Atlanta,12,57,109236,2,180,1,62,1,0.0288,55000,4,PT01
Atlanta,26,163,103296,2,180,2,48,1,0.0288,193000,4,PT01
Atlanta,1,89,116472,2,180,2,40,1,0.0275,105000,5,PT07
Atlanta,29,13,109824,2,180,2,54,1,0.0275,134149,5,PT01
Atlanta,28,71,82128,2,180,2,64,1,0.0275,129250,5,PT01
Atlanta,51,59,144600,1,360,1,40,1,0.0325,515857,5,PT07
Atlanta,51,179,253164,1,360,2,52,1,0.035,625500,3,PT01
Atlanta,51,153,153180,1,360,2,41,1,0.0325,625500,5,PT07
Atlanta,51,59,217044,2,360,2,51,1,0.0325,490000,4,PT07
Atlanta,66,10,133356,2,360,2,42,1,0.0313,397705,3,PT01
Atlanta,17,97,279792,2,360,2,51,1,0.03,124000,2,PT11
Atlanta,24,27,122376,1,360,2,43,1,0.0325,436180,3,PT01
Atlanta,51,179,250476,1,360,1,55,1,0.035,480000,4,PT07
Atlanta,12,11,252504,1,360,2,54,1,0.035,367000,3,PT07
Atlanta,48,215,96372,1,360,2,47,1,0.035,179200,3,PT07
Atlanta,66,10,34356,1,360,1,31,1,0.035,88564,5,PT11
Atlanta,66,10,176544,2,360,2,49,1,0.0325,298000,4,PT01
Atlanta,12,9,92004,2,360,2,43,1,0.0338,189000,5,PT07
Atlanta,37,125,222348,1,360,2,58,1,0.0338,282500,4,PT01
Atlanta,44,3,36396,1,360,1,30,1,0.035,212625,3,PT01
Atlanta,12,105,145080,2,360,2,43,1,0.0325,143587,2,PT01
Atlanta,37,51,99528,1,360,2,49,1,0.035,330000,5,PT07
