FHLBank,FIPSStateCode,Income,Purpose,Term,First,BoAge,Rate,BoCreditScore,Amount
472522,66262,163968,2,360,2,56,0.0325,5,534000
472522,66262,262872,2,360,2,48,0.035,5,611725
472522,64129,188004,1,360,2,56,0.035,4,507150
472522,66262,194568,1,360,2,32,0.0325,5,619800
472522,66262,139344,1,360,2,41,0.0363,5,611500
472522,66262,146556,1,360,1,45,0.0363,5,625000
472522,66262,201996,2,360,2,31,0.0325,5,584910
472522,66262,177444,1,360,2,49,0.0338,5,618107
472522,75628,180432,2,360,2,61,0.0325,5,611000
472522,66262,132600,1,360,2,61,0.0325,5,486000
472522,75847,154740,1,360,1,35,0.0325,5,515857
472522,51244,106632,2,180,2,53,0.0275,5,127650
472522,48568,116904,2,180,2,54,0.0275,4,153600
472522,49426,89340,2,180,2,35,0.0275,4,62410
472522,75847,210996,2,180,2,52,0.0275,5,268725
472522,60850,108660,2,180,2,42,0.0288,5,136000
472522,66262,113196,2,180,2,68,0.0288,5,410600
472522,55638,106512,1,180,1,46,0.0288,5,202500
472522,55653,129156,2,180,2,48,0.0275,4,180400
472522,49426,104784,1,180,1,53,0.0275,5,358546
472522,64500,288984,2,180,2,58,0.0275,5,402000
472522,51492,87924,2,180,2,34,0.0275,4,155775
472522,44765,83280,2,180,2,41,0.03,5,155433
472522,63909,119088,1,360,2,69,0.0338,5,300000
472522,64500,89400,2,360,2,46,0.0325,2,334991
472522,72222,86856,1,360,1,40,0.0338,4,229837
472522,55653,66792,1,360,1,53,0.0325,4,168547
472522,66262,264696,2,360,2,55,0.0325,5,349100
472522,49426,26820,1,360,1,73,0.0338,4,102400
472522,45727,77340,1,360,2,40,0.0325,5,184803
472522,47830,105648,1,360,2,46,0.0338,5,339900
472522,51494,72276,2,360,2,48,0.0338,3,254000
472522,66262,98568,1,360,1,54,0.0338,4,235000
472522,66262,74868,1,360,1,40,0.0338,4,196128
472522,51244,116436,1,360,2,67,0.0338,5,402766
472522,66262,157128,2,360,2,56,0.0325,3,364934
472522,52431,80016,1,360,2,55,0.035,5,337881
472522,51075,97488,2,360,2,66,0.0338,3,255000
472522,66262,96984,2,360,2,58,0.0325,4,260000
472522,44765,74196,1,360,2,42,0.0338,5,120000
472522,48568,144396,1,360,1,35,0.0338,5,247000
472522,51244,72000,2,360,2,45,0.0325,3,158000
472522,66262,260220,2,360,2,50,0.0338,4,302000
472522,75847,110448,1,360,1,48,0.0325,2,336758
472522,64500,113904,1,360,2,67,0.0338,5,299067
472522,75847,123420,2,360,2,43,0.0338,5,288063
472522,53906,67164,1,360,1,33,0.0338,4,234945
472522,47830,47580,2,360,2,59,0.0325,5,187450
472522,49426,90504,2,180,2,63,0.0288,4,137000
472522,55653,63504,1,360,2,49,0.03,5,239900
472522,47830,48300,2,360,2,61,0.0313,5,43800
472522,49426,92472,2,360,2,32,0.03,3,354925
472522,64129,243756,1,360,2,53,0.03,5,416250
472522,55653,130920,2,360,2,61,0.0313,5,300000
472522,55653,38088,2,180,2,61,0.025,5,97786
472522,73298,137736,2,180,2,48,0.0263,4,347400
472522,64500,136044,1,180,1,56,0.025,5,224900
472522,47830,52116,2,180,2,47,0.0263,5,125000
472522,49426,153876,2,180,2,71,0.025,5,217150
472522,66262,160440,2,180,2,61,0.0263,5,222687
472522,51492,157440,1,180,2,50,0.025,5,397775
472522,66262,287424,2,360,2,49,0.0325,5,476300
472522,66262,176928,2,360,2,59,0.0325,5,625500
472522,73298,144888,1,360,2,39,0.0338,4,471040
472522,63909,298056,1,360,2,41,0.0338,5,420000
472522,75847,220380,2,360,2,43,0.0325,3,425000
472522,73298,104268,1,360,1,68,0.0325,4,456101
472522,64500,195324,1,360,1,35,0.035,4,623115
472522,66262,219420,2,360,2,60,0.0338,4,464500
472522,66262,169788,2,360,2,49,0.0338,4,495000
472522,66262,132648,1,360,1,44,0.0325,5,531995
472522,75847,146268,1,360,1,53,0.0338,5,465000
472522,64500,309672,2,360,2,59,0.0325,5,502000
472522,73298,128280,2,360,2,35,0.0338,5,425000
472522,66262,112716,1,360,1,32,0.0325,4,500535
472522,75847,105864,1,360,1,35,0.0325,5,425000
472522,66262,94140,2,360,2,62,0.0325,5,490000
472522,66262,403152,2,360,2,40,0.0325,5,526000
472522,66262,43524,1,360,1,63,0.0325,4,118750
472522,51075,119292,1,360,2,31,0.0338,5,346050
472522,44765,242412,1,360,2,42,0.0338,4,164500
472522,51492,40344,2,360,2,34,0.0338,4,263000
472522,47830,104364,2,360,2,45,0.0325,5,295000
472522,49426,75000,1,360,1,39,0.0325,5,286020
472522,40593,135648,1,360,1,37,0.0338,5,203250
472522,53906,50520,1,360,1,26,0.0325,2,135757
472522,73298,72456,2,360,2,45,0.0338,4,260350
472522,45382,56172,2,360,2,58,0.0325,4,55000
472522,73298,96348,1,360,1,52,0.0338,5,304735
472522,48568,33576,1,360,1,45,0.0325,2,175000
472522,49426,133800,1,360,2,45,0.0338,5,386000
472522,51075,151848,1,360,1,45,0.0338,5,319500
472522,54996,182988,1,360,1,43,0.0325,5,300000
472522,73298,72996,2,360,2,54,0.0338,2,322000
472522,75847,73764,1,360,1,23,0.0325,5,265487
472522,66262,128112,1,360,1,37,0.0338,5,550588
472522,66262,125316,1,360,1,36,0.0325,5,573728
472522,73298,69720,1,360,1,30,0.035,5,320000
472522,47830,47316,1,360,1,52,0.0338,3,173144
472522,55702,63384,1,360,2,32,0.0325,5,268476
472522,49426,80208,1,360,2,55,0.0325,5,280000
472522,50532,133392,1,360,2,65,0.0325,5,239900
472522,49426,126456,1,360,2,68,0.035,5,160000
472522,49426,117804,1,360,2,44,0.0338,2,416931
472522,75847,143316,1,360,2,51,0.0338,5,400000
472522,50238,78744,1,360,1,32,0.0325,4,225000
472522,51244,280848,1,360,2,69,0.0325,5,357736
472522,60850,101496,1,360,2,43,0.035,5,199192
472522,49426,132516,1,360,1,57,0.0338,5,214515
472522,47238,77652,2,360,2,63,0.0325,5,277650
472522,49426,144288,2,360,2,57,0.0338,5,348000
472522,75847,66564,1,360,1,41,0.035,4,292500
472522,47830,136200,1,360,2,69,0.0338,5,231392
472522,66262,315012,2,360,2,53,0.0325,5,186270
472522,54996,108264,1,360,2,30,0.0325,5,180500
472522,49426,192444,2,360,2,43,0.0325,4,264800
472522,41995,56640,2,180,2,37,0.0288,5,103000
472522,73298,98124,1,180,2,41,0.0288,4,320000
472522,54996,71976,2,180,2,57,0.0288,5,60300
472522,49426,78108,2,180,2,45,0.0288,4,168359
472522,47830,217992,2,180,2,51,0.0275,4,216000
472522,44765,169632,2,180,2,62,0.0288,5,99300
472522,66262,225972,1,180,2,51,0.0275,5,235000
472522,59588,209832,1,180,2,53,0.0275,5,333000
472522,47275,51828,2,180,2,76,0.0288,5,126000
472522,44765,88200,2,180,2,62,0.0275,5,223110
472522,55653,69912,1,180,1,62,0.0275,5,166000
472522,66262,200640,2,180,2,40,0.0275,4,192000
472522,51244,96576,2,180,2,49,0.0275,5,271000
472522,44765,59580,2,180,2,66,0.0288,3,70000
472522,50532,77964,1,180,1,35,0.0288,2,107741
472522,44765,290952,2,180,2,51,0.0275,5,190000
472522,47830,41772,1,180,2,63,0.0275,5,100000
472522,50532,218952,2,360,2,44,0.0313,5,367000
472522,49426,67464,1,360,1,51,0.0313,4,215000
472522,66262,258168,1,360,1,60,0.0313,4,410000
472522,75628,104424,1,360,2,39,0.0338,4,418815
472522,66262,233316,1,360,2,62,0.0325,5,625000
472522,66262,175092,1,360,2,51,0.035,5,579500
472522,75847,168900,2,360,2,62,0.035,4,450000
472522,66262,84288,1,360,1,26,0.0325,4,217579
472522,47830,15900,1,360,1,64,0.035,5,65000
472522,66262,165924,1,360,2,53,0.0325,3,338500
472522,47275,235764,1,360,1,55,0.0338,5,415000
472522,45215,159384,1,360,2,47,0.0338,5,299570
472522,54996,83772,1,360,2,41,0.0325,5,224500
472522,51075,114972,1,360,2,49,0.0338,5,263415
472522,60850,180540,1,360,2,59,0.0325,5,287043
472522,52431,99012,1,360,1,34,0.0325,5,383636
472522,55653,214740,1,360,2,53,0.0338,5,350000
472522,73298,59388,1,360,1,37,0.0325,3,224256
472522,64500,65064,1,360,2,33,0.0325,5,209587
472522,60850,86064,1,360,1,26,0.0338,3,186423
472522,66262,127248,2,360,2,61,0.0325,5,417000
472522,51244,89136,1,360,1,38,0.0338,3,60750
472522,66262,79296,1,360,1,26,0.0338,5,300321
472522,73298,37536,1,360,2,28,0.0338,5,163000
472522,47238,91536,1,360,2,72,0.0325,5,294050
472522,49426,116136,1,360,2,37,0.0325,4,390990
472522,64500,79092,1,360,1,39,0.0338,5,395000
472522,51244,79536,1,360,2,60,0.035,5,417000
472522,64129,94152,1,360,2,84,0.0338,5,300000
472522,49426,170196,1,360,2,51,0.0338,5,377852
472522,71346,72996,1,360,1,33,0.0338,5,139000
472522,55653,86964,1,360,1,28,0.0338,5,219000
472522,73298,85740,1,360,2,30,0.035,3,451421
472522,66262,108108,1,360,2,41,0.0325,4,483500
472522,73298,167868,2,360,2,29,0.0325,4,480345
472522,75847,262380,2,360,2,55,0.0338,5,545600
472522,66262,148164,1,360,2,64,0.035,5,521900
472522,66262,254736,1,360,2,39,0.0338,5,592312
472522,66262,115224,1,360,1,23,0.035,1,429030
472522,66262,147336,2,360,2,42,0.0338,5,498499
472522,66262,199992,1,360,1,43,0.0338,3,475076
472522,66262,123612,1,360,2,75,0.035,5,480000
472522,55653,114756,1,180,2,37,0.0275,5,416962
472522,75847,252288,2,180,2,44,0.0288,5,497000
472522,75847,191448,2,180,2,51,0.0275,4,467325
472522,66262,165456,1,180,1,47,0.0275,4,484000
472522,75847,173856,2,360,2,58,0.0325,4,440000
472522,66262,132084,1,360,1,50,0.0325,5,625481
472522,64500,95088,1,360,1,41,0.0325,2,535000
472522,55653,81744,1,180,2,61,0.0288,5,185000
472522,49426,46176,1,180,1,71,0.0275,5,150000
472522,55653,147924,1,180,1,35,0.0288,5,306448
472522,75847,157860,2,180,2,59,0.0275,5,250000
472522,66262,243096,2,180,2,53,0.0275,5,388000
472522,51244,144564,2,180,2,54,0.0275,4,189000
472522,47830,110664,1,360,2,68,0.0325,4,175000
472522,47830,74748,1,360,2,37,0.035,2,192000
472522,73298,93528,2,360,2,60,0.0338,4,350000
472522,66262,263508,2,360,2,61,0.0325,3,417000
472522,75847,228624,1,360,2,50,0.0325,4,385000
472522,47830,228468,1,360,2,62,0.0325,5,373000
472522,49426,84300,2,360,2,42,0.0325,5,220245
472522,49426,219420,1,360,2,67,0.0325,5,322750
472522,64500,112044,2,360,2,69,0.0338,5,320000
472522,49426,36936,1,360,2,69,0.0338,5,160000
472522,75847,63948,1,360,1,29,0.035,5,255375
472522,73298,156900,2,360,2,51,0.0325,2,288000
472522,55653,277920,2,360,2,32,0.0338,5,355868
472522,51244,69216,1,360,2,62,0.0325,5,288990
472522,47275,124992,1,360,2,48,0.0325,5,297618
472522,66262,93252,1,360,1,28,0.0338,5,321772
472522,50238,59856,2,360,2,57,0.0325,3,180000
472522,73298,80472,1,360,1,37,0.035,5,287043
472522,55653,77520,1,360,2,28,0.0338,3,327901
472522,49426,46440,1,360,1,62,0.0325,5,134838
472522,73298,159324,1,360,2,54,0.0338,5,316460
472522,47830,57000,1,360,1,34,0.0338,5,252950
472522,63909,135096,1,360,2,47,0.035,5,325000
472522,73298,72060,2,360,2,66,0.0338,2,237000
472522,55653,99984,1,360,2,45,0.035,5,210093
472522,73298,56352,2,360,2,64,0.035,3,188700
472522,73298,65028,1,360,1,25,0.035,4,270084
472522,55653,93816,2,360,2,47,0.0325,2,93500
472522,73298,203556,1,360,2,45,0.0338,5,499000
472522,73298,61476,2,180,2,59,0.0275,4,170700
472522,49426,146292,1,180,2,68,0.0288,4,143066
472522,66262,111336,1,180,2,68,0.0275,5,155000
472522,47830,88920,2,180,2,43,0.0275,4,112560
472522,41995,88452,2,180,2,58,0.0275,4,89467
472522,72222,120396,2,180,2,54,0.0275,5,305000
472522,49426,109236,2,180,1,62,0.0288,4,55000
472522,51084,103296,2,180,2,48,0.0288,4,193000
472522,44765,116472,2,180,2,40,0.0275,5,105000
472522,50238,109824,2,180,2,54,0.0275,5,134149
472522,40593,82128,2,180,2,64,0.0275,5,129250
472522,66262,144600,1,360,1,40,0.0325,5,515857
472522,66262,253164,1,360,2,52,0.035,3,625500
472522,66262,153180,1,360,2,41,0.0325,5,625500
472522,66262,217044,2,360,2,51,0.0325,4,490000
472522,73298,133356,2,360,2,42,0.0313,3,397705
472522,59588,279792,2,360,2,51,0.03,2,124000
472522,75847,122376,1,360,2,43,0.0325,3,436180
472522,66262,250476,1,360,1,55,0.035,4,480000
472522,49426,252504,1,360,2,54,0.035,3,367000
472522,55653,96372,1,360,2,47,0.035,3,179200
472522,73298,34356,1,360,1,31,0.035,5,88564
472522,73298,176544,2,360,2,49,0.0325,4,298000
472522,49426,92004,2,360,2,43,0.0338,5,189000
472522,47830,222348,1,360,2,58,0.0338,4,282500
472522,58073,36396,1,360,1,30,0.035,3,212625
472522,49426,145080,2,360,2,43,0.0325,2,143587
472522,47830,99528,1,360,2,49,0.035,5,330000
472522,66262,50208,1,360,1,53,0.035,4,115000
472522,51244,55836,1,360,1,25,0.035,4,220541
472522,55653,76992,1,360,1,31,0.035,3,168547
472522,73355,77976,1,360,1,28,0.0338,5,380000
472522,45727,63552,2,360,2,49,0.0338,4,94000
472522,59588,165828,1,360,2,58,0.0338,5,121047
472522,73298,99168,2,360,2,30,0.0325,5,289440
472522,75847,107436,1,360,2,42,0.035,2,398385
472522,49426,58932,1,360,2,49,0.035,4,242000
472522,73298,62244,1,360,1,24,0.0325,4,255885
472522,75847,212064,2,360,2,43,0.0338,2,285000
472522,51075,94776,1,360,1,53,0.0338,2,243684
472522,49426,46536,1,360,1,67,0.035,5,151851
472522,51492,64164,1,360,1,32,0.035,5,212369
472522,49426,123612,2,360,2,40,0.0325,4,205219
472522,47275,33000,1,360,1,26,0.035,2,127687
472522,47830,82608,2,360,2,69,0.0338,5,177885
472522,66262,193404,2,360,2,45,0.0338,5,258439
472522,75847,147252,1,360,1,41,0.0325,3,330000
472522,53906,74964,1,360,2,41,0.0338,3,295438
472522,66262,192000,2,360,2,57,0.0338,5,388900
472522,52431,148716,1,360,1,47,0.0338,4,374000
472522,55653,118164,1,360,2,33,0.0338,5,248953
472522,73298,147120,1,360,2,47,0.0338,5,536287
472522,73298,69696,1,360,1,28,0.035,4,459675
472522,75847,202284,1,360,2,49,0.0325,5,484000
472522,66262,150456,2,360,2,45,0.0338,1,506170
472522,52431,147672,1,360,2,55,0.035,4,417000
472522,45215,86916,1,360,2,56,0.035,4,107000
472522,51244,82980,1,360,2,43,0.035,4,300000
472522,59588,82008,1,360,1,58,0.035,5,197000
472522,51244,121932,1,360,2,71,0.035,4,315050
472522,73298,161016,1,360,1,35,0.0338,4,372847
472522,47238,119448,2,360,2,47,0.0325,5,275800
472522,50238,187836,1,360,2,57,0.035,5,351220
472522,47830,32364,1,360,2,63,0.035,5,200000
472522,75847,49344,2,360,2,56,0.0338,3,215000
472522,55653,288948,2,360,2,52,0.035,4,196500
472522,51244,132420,1,360,2,49,0.035,5,295425
472522,55653,65916,1,360,2,36,0.035,2,185913
472522,53906,153468,1,360,2,51,0.0325,4,310000
472522,73298,67272,1,360,2,27,0.035,5,310970
472522,51244,72864,1,360,2,34,0.035,5,248750
472522,55653,89364,1,360,2,28,0.0338,5,200000
472522,73298,74364,1,360,1,57,0.035,5,261504
472522,73298,96948,2,360,2,36,0.0325,5,380100
472522,55653,59796,2,360,2,69,0.0325,5,90000
472522,63909,90252,1,360,2,69,0.0338,5,400000
472522,73298,98952,2,360,2,59,0.0325,3,200000
472522,47238,67896,1,360,1,25,0.0325,1,122797
472522,73298,57816,1,360,1,29,0.035,4,360589
472522,66262,162960,2,360,2,56,0.0325,5,249240
472522,73298,73260,1,360,1,71,0.035,5,263415
472522,51084,106548,1,360,1,46,0.0338,4,122000
472522,48568,89988,1,360,2,53,0.035,4,202500
472522,73298,72060,1,360,1,31,0.035,3,274681
472522,51075,90288,1,360,2,57,0.035,5,165176
472522,55653,60672,1,360,2,63,0.035,5,143600
472522,49426,112740,1,360,2,45,0.0325,4,283000
472522,59588,125628,1,360,1,53,0.0338,4,271000
472522,66262,104064,1,360,1,59,0.0325,4,191020
472522,47830,43236,1,360,2,46,0.0325,5,275000
472522,73298,41736,1,360,1,57,0.0338,3,311557
472522,71346,109368,1,360,1,44,0.0338,5,171000
472522,75847,77244,1,360,1,26,0.035,4,297256
472522,47830,130008,2,360,2,56,0.0338,4,299570
472522,48568,111996,1,360,1,29,0.0338,5,291600
472522,73298,56400,2,360,2,83,0.035,5,219200
472522,42019,39264,1,360,1,26,0.0325,5,78000
472522,75847,252720,2,360,2,54,0.0338,5,408760
472522,66262,164448,2,360,2,53,0.0325,4,265000
472522,49426,54672,2,360,2,61,0.0338,5,146000
472522,51244,34884,1,360,1,81,0.035,5,89500
472522,47830,90336,1,360,2,43,0.035,5,183000
472522,73298,65832,1,360,1,23,0.035,4,247918
472522,51244,60780,1,180,1,70,0.0275,4,35752
472522,64500,100524,2,180,2,35,0.0275,5,163933
472522,55653,210756,2,180,2,55,0.0275,5,175000
472522,47275,237696,2,180,2,68,0.0275,5,400000
472522,51492,68592,2,180,2,33,0.0275,5,191955
472522,55653,124692,1,180,2,52,0.0275,5,238000
472522,47830,139440,1,180,2,67,0.0275,4,137500
472522,51244,84156,2,180,2,44,0.0275,5,210000
472522,45727,69000,2,180,2,48,0.0288,2,79000
472522,47830,112812,2,180,2,53,0.0275,5,137759
472522,73298,64452,2,180,2,65,0.0275,5,157905
472522,44765,71796,2,180,2,46,0.0275,4,159000
472522,51492,146676,2,180,2,34,0.0288,4,150517
472522,73298,78384,2,180,2,62,0.0275,5,200000
472522,45215,50868,1,360,1,32,0.0325,1,187956
472522,66262,119736,2,360,2,43,0.035,5,367000
472522,49426,127224,1,360,2,48,0.0338,4,417000
472522,73486,152616,2,360,2,63,0.0338,5,410000
472522,51075,99480,1,360,2,35,0.0338,3,242755
472522,55653,271512,1,360,2,65,0.0325,4,395000
472522,47830,52008,1,360,1,47,0.0325,4,144516
472522,66262,219648,2,360,2,59,0.035,3,235000
472522,66262,132552,2,360,2,72,0.0338,5,295000
472522,66262,386448,2,360,2,61,0.035,4,333840
472522,53906,130680,1,360,1,34,0.0325,5,301342
472522,47830,87888,2,360,2,64,0.035,5,128097
472522,75847,100392,1,360,2,60,0.0325,5,291306
472522,51084,104208,1,360,1,43,0.0338,5,417000
472522,54148,64548,1,360,2,66,0.0338,5,249500
472522,51084,59256,1,360,1,25,0.035,5,138240
472522,75847,141552,2,360,2,60,0.0325,5,300000
472522,51244,47580,1,360,1,33,0.0313,4,171950
472522,47238,93456,2,360,2,57,0.0313,2,208500
472522,71346,146160,2,180,2,43,0.0263,5,270186
472522,45727,48552,2,180,2,56,0.025,4,137000
472522,49426,137016,2,180,2,49,0.0263,5,271050
472522,75847,211128,2,180,2,63,0.025,5,263000
472522,49426,187200,2,180,2,44,0.025,5,217400
472522,51244,99672,1,360,2,70,0.035,5,160000
472522,50238,76308,1,360,1,47,0.0338,5,153122
472522,70303,67716,1,360,1,40,0.0338,5,215000
472522,61255,117516,2,360,2,51,0.0325,2,163214
472522,49426,141684,1,360,2,48,0.0325,3,380000
472522,49426,72288,1,360,1,33,0.0325,5,164531
472522,48275,37764,1,360,1,29,0.0325,5,210200
472522,49426,108048,2,360,2,40,0.0338,5,230000
472522,55653,169608,1,360,2,52,0.0338,4,407400
472522,48275,98724,1,360,2,35,0.0325,5,370289
472522,47275,161244,1,360,2,36,0.0325,4,410000
472522,63488,154992,2,360,2,48,0.0325,4,417000
472522,72222,42192,1,360,1,36,0.0325,3,142900
472522,70628,112956,1,360,2,38,0.0338,5,228000
472522,50532,73788,1,360,2,74,0.0325,5,110000
472522,47830,70776,2,360,2,64,0.0338,5,175000
472522,75847,118968,2,360,2,48,0.0338,4,430350
472522,66262,158604,1,360,2,65,0.0338,5,588810
472522,70628,102816,2,360,2,61,0.0325,4,505000
472522,49426,44172,2,180,2,59,0.0275,4,70000
472522,55653,78420,2,180,2,63,0.0275,5,117000
472522,48275,114288,1,180,2,63,0.0275,4,220000
472522,47275,101832,2,180,2,44,0.0288,4,64500
472522,51244,103128,2,360,2,43,0.0325,4,196000
472522,45727,149820,2,360,2,62,0.0325,4,139455
472522,55653,168996,1,360,1,48,0.0338,4,347000
472522,55653,236640,1,360,2,48,0.0338,5,169562
472522,51492,143160,1,360,2,38,0.0325,4,261225
472522,59588,67032,2,360,2,57,0.0325,4,223708
472522,66262,58428,2,360,2,55,0.0325,4,260000
472522,73298,188280,1,360,2,46,0.0325,5,350000
472522,73298,95832,1,360,2,45,0.035,5,290000
472522,66262,168876,1,360,2,57,0.0325,5,209950
472522,59588,95352,2,360,2,43,0.0338,4,155000
472522,47830,72408,1,360,2,68,0.0325,5,150000
472522,47238,72948,1,360,2,72,0.0325,5,165000
472522,75847,163620,1,360,2,50,0.0325,4,329000
472522,55653,267792,2,360,2,51,0.0325,5,380175
472522,75847,82368,1,360,2,65,0.0325,5,206393
472522,55702,43896,1,360,2,67,0.0325,4,160115
472522,75847,171888,2,180,2,57,0.0288,5,480000
472522,66262,225240,2,180,2,50,0.0275,4,480000
472522,64500,186348,2,180,2,37,0.0275,5,440000
472522,66262,92712,1,360,1,37,0.0325,4,570000
472522,66262,164352,2,360,2,65,0.0325,5,557775
472522,66262,112512,1,360,1,34,0.0325,4,495427
472522,66262,202860,1,360,1,48,0.03,4,484900
472522,75847,150972,2,360,2,52,0.03,4,465000
472522,75847,296820,2,360,2,53,0.03,5,495000
472522,64500,194856,2,360,2,41,0.0325,3,500000
472522,64500,184380,2,360,2,49,0.0325,3,570000
472522,51492,51792,2,360,2,66,0.0338,5,273853
472522,47238,81408,1,360,2,56,0.0325,4,170000
472522,49426,54732,1,360,2,51,0.0325,3,73000
472522,47830,131544,1,360,1,46,0.0325,5,174900
472522,44765,80424,2,360,2,57,0.0338,4,377000
472522,63909,70224,1,360,2,60,0.035,5,81720
472522,73298,82548,1,360,1,39,0.0338,3,408600
472522,60850,98340,2,360,2,45,0.0338,3,300000
472522,70628,205380,2,360,2,49,0.0338,4,415000
472522,51084,110820,1,360,2,48,0.0338,5,325000
472522,64500,175152,1,360,1,49,0.0325,3,269900
472522,66262,63432,2,360,2,69,0.035,5,417000
472522,50238,36540,1,360,2,75,0.0325,5,149900
472522,66262,99168,1,360,1,32,0.0325,5,344000
472522,73298,74868,2,360,2,37,0.035,2,256000
472522,51244,50160,2,180,2,57,0.0288,3,97850
472522,66262,163956,2,180,2,50,0.0275,4,196881
472522,51244,42336,2,180,2,73,0.0275,5,123500
472522,75847,182412,2,180,2,55,0.0288,5,175000
472522,75847,157272,2,180,2,52,0.0275,5,229000
472522,51492,168516,2,180,2,55,0.0275,5,274550
472522,47275,59772,2,180,2,72,0.0275,5,85350
472522,44765,132300,2,180,2,59,0.0275,5,119000
472522,47830,103824,2,180,2,59,0.0275,5,101000
472522,63488,87912,2,180,2,59,0.0288,4,224677
472522,47238,132708,2,180,2,51,0.0275,5,106000
472522,73298,49080,2,360,2,52,0.0313,2,199680
472522,51244,149040,2,360,2,36,0.0325,4,279000
472522,50532,186576,1,360,2,58,0.0325,5,400000
472522,51244,82392,2,360,2,46,0.0338,5,101000
472522,52431,81096,2,360,2,36,0.035,3,211000
472522,55638,121020,1,360,1,28,0.0325,5,205500
472522,49426,77868,1,360,2,58,0.0338,5,280000
472522,73298,44220,1,360,1,29,0.0325,5,255375
472522,75847,74868,1,360,1,48,0.0325,2,223197
472522,47830,48768,1,360,1,59,0.0325,5,70000
472522,48275,137100,1,360,2,51,0.03,4,293000
472522,64129,92880,1,360,1,38,0.03,5,339900
472522,75847,139272,2,360,2,51,0.0325,5,516500
472522,66262,230868,2,360,2,69,0.0325,3,540894
472522,64500,121392,2,360,2,44,0.0338,4,581131
472522,66262,121068,2,180,2,70,0.0275,5,203404
472522,51075,103800,2,180,2,47,0.0275,4,138000
472522,48568,76092,2,180,2,43,0.0275,2,134290
472522,51244,166296,2,180,2,51,0.0275,4,182000
472522,63909,289848,2,180,2,55,0.0275,4,417000
472522,66262,171972,1,180,2,50,0.0275,4,335000
472522,66262,84036,1,360,1,50,0.0325,2,392540
472522,47275,68064,1,360,2,53,0.0325,5,154000
472522,47830,38088,1,360,1,29,0.0325,4,122450
472522,55653,62196,1,360,2,67,0.0325,5,309900
472522,66262,83892,1,360,2,57,0.0325,5,115160
472522,55653,66456,1,360,1,41,0.0338,4,165993
